candidato,tweet
lula,Chegamos aos 6 milhões aqui no Twitter. Nas ruas e nas urnas somos maiores ainda. Marca aqui alguém que não nos segue e vamos continuar crescendo nas redes! #EquipeLula https://t.co/4ulCBNPByG
lula,"Bom dia. Quero desejar um feliz aniversário ao companheiro @geraldoalckmin, com quem estive ontem e hoje já trabalharemos juntos. Desejo muita saúde e felicidade nesses 4 anos que teremos pela frente para dedicarmos ao futuro do Brasil. Um forte abraço.

📸: @ricardostuckert https://t.co/o5WOgbnJzY"
lula,"Parabéns, @rayssaleal. Mais uma vitória que você traz para o Brasil! 🧚‍♀️ https://t.co/hRQaTnxsEd"
lula,"Até amanhã a biografia de Lula, escrita por Fernando Morais, está em promoção. Mais uma dica de leitura. #EquipeLula https://t.co/Kbu1qRg81z"
lula,"Somos milhões na construção de um futuro para todos 🇧🇷 #EquipeLula 

🎥: @ricardostuckert https://t.co/zrKPgPJr8f"
lula,Bom dia https://t.co/85c84JwQHM
lula,🇧🇷 ❤️ 🦑 https://t.co/DKh8dqHAys
lula,Vencemos as eleições. E é importante continuar combatendo fake news. O @LulaPelaVerdade segue atuando contra as mentiras nas redes. Viu uma fake? Denuncie e não alimente narrativas mentirosas com mais engajamento por ai! Espalhe #VerdadeNaRede! https://t.co/5qK4Kl5rxM #EquipeLula https://t.co/GGrOhNAGQV
lula,"Favelas são espaços de produção de cultura e conhecimento, onde moram milhões de trabalhadores. Não podem ser sinônimo de abandono e violência. O Brasil do futuro é um país que oferece educação, saúde, transporte e lazer à periferia. #DiaDaFavela #EquipeLula

📸: @ricardostuckert https://t.co/QRDobimBMw"
lula,O Brasil da esperança é o Brasil do futuro! Participe dos grupos de WhatsApp para saber tudo sobre a transição de governo! https://t.co/AhFH4iCf8y #EquipeLula https://t.co/MsGvQM1TLF
lula,Bom dia. Vamos trabalhando na transição para um futuro melhor para todos. https://t.co/lzJvkUboSB
lula,"Coordenador da transição, @geraldoalckmin destaca que nossa prioridade é o Bolsa Família de R$ 600. Vamos juntos construir um Brasil com mais direitos para todos. #EquipeLula https://t.co/uhIoQoyFh4"
lula,Parabéns! #orgulhodoBrasil https://t.co/FFB0vH48nK
lula,Um Brasil da esperança pra Sofia e para todas as crianças do nosso país. Juntos nós iremos construir! #EquipeLula https://t.co/KhR6D00867
lula,"Somos milhões no Brasil da esperança! #tbt de alguns dos atos de rua pelo país nessa campanha. Você participou?  🇧🇷🦑  #EquipeLula 

📸: @ricardostuckert https://t.co/QWJr4Xmcid"
lula,Quem sempre teve energia elétrica em casa pode não entender até hoje o significado do Luz Para Todos. O senhor Roberto sabe. #EquipeLula https://t.co/MFGKebC36N
lula,"E quem quiser um filme, pode relembrar a época em que os filhos das empregadas e trabalhadores estavam chegando pela primeira vez na universidade. #EquipeLula https://t.co/Jb00zelz2G"
lula,"Como nem todo mundo pode nesse feriado pegar uma estrada e viajar, a #EquipeLula gostaria de indicar dois livros, dos preferidos do presidente Lula. https://t.co/6LZYhlnmDn"
lula,"Estamos dizendo ao mundo que o Brasil está de volta. Estamos prontos para retomar o combate à fome e à desigualdade e o protagonismo na luta contra a crise climática. Esse é o Brasil que vamos construir juntos. Com trabalho, diálogo e democracia. Boa noite."
lula,"Tenho certeza que teremos um excelente trabalho nesta transição, coordenado por @geraldoalckmin. Construiremos um governo para todos os brasileiros. https://t.co/6jbzRHyDWV"
lula,"Ontem conversei com dezenas de chefes de estado. Todos querem ampliar as parcerias e trabalho conjunto com o Brasil no comércio, na questão do clima e nos grandes temas globais. Estamos voltando ao mundo."
lula,"Bom dia. Nova foto de perfil. Gostaram? 

📸: @ricardostuckert https://t.co/IBoHAotVqu"
lula,"Tive a alegria de encontrar o talento @MiltonBituca neste dia tão especial. Muito obrigado por sua voz e carinho. Grande abraço!

📸: @ricardostuckert https://t.co/ervNPCnBDQ"
lula,"Obrigado pelas palavras e carinho, amigo @alferdez. 🇧🇷🇦🇷

🎥: @ricardostuckert https://t.co/nVg4lTlkzT"
lula,"Conversei hoje por telefone com o presidente dos Estados Unidos, @JoeBiden. Falamos sobre o fortalecimento da democracia no Brasil, a preservação do meio ambiente e a nossa vontade de ampliarmos a cooperação entre os nossos países 🇧🇷🇺🇸"
lula,"Encontro hoje com o amigo @alferdez. A nação Argentina é um país irmão e fico feliz de retomarmos a amizade. Vamos reforçar nossa cooperação para um futuro melhor para nossos povos🇧🇷🇦🇷

📸: @ricardostuckert https://t.co/2w5hVqzQma"
lula,"“Gostaria de transmitir as mais vivas felicitações da República Italiana e os melhores votos de sucesso no cumprimento do alto cargo que lhe foi confiado pelo povo brasileiro”, carta de Sergio Mattarella para Lula. #EquipeLula https://t.co/lIpbYJUTFP"
lula,"Pensavam que tinham acabado com a minha vida política. Que tinham me destruído. Mas estou aqui outra vez. Firme, forte e apaixonado. Não há nada que vá me fazer esmorecer. Bom dia e boa semana para todos."
lula,"A razão da minha vitória foi a dedicação de cada um de vocês. Que acreditaram na liberdade e na possibilidade de recuperarmos o país para o povo brasileiro.

📸: @ricardostuckert https://t.co/H3K2vTAzx7"
lula,Festa da vitória na Paulista https://t.co/7fXXvy0JCB
lula,"O Brasil tem jeito. Todos juntos seremos capazes de consertar este país, e construir um Brasil do tamanho dos nossos sonhos com oportunidades para transformá-los em realidade. Minha eterna gratidão ao povo brasileiro. Um grande abraço, e que Deus abençoe nossa jornada."
lula,"No que depender de nós, não faltará amor. Vamos cuidar com muito carinho do Brasil e do povo brasileiro. Viveremos um novo tempo. De paz, de amor e de esperança. Um tempo em que o povo brasileiro tenha de novo o direito de sonhar. E as oportunidades para realizar o que sonha."
lula,"Na última quarta-feira, o Papa Francisco enviou uma importante mensagem ao Brasil, orando para que o povo brasileiro fique livre do ódio, da intolerância e da violência. Quero dizer que desejamos o mesmo, e vamos trabalhar sem descanso por um Brasil onde o amor prevaleça."
lula,"O novo Brasil que iremos construir a partir de 1º de janeiro não interessa apenas ao povo brasileiro, mas a todas as pessoas que trabalham pela paz, a solidariedade e a fraternidade, em qualquer parte do mundo."
lula,"Quando uma criança indígena morre assassinada pela ganância dos predadores do meio ambiente, uma parte da humanidade morre junto com ela. Por isso, vamos retomar o monitoramento e a vigilância da Amazônia, e combater toda e qualquer atividade ilegal."
lula,"O Brasil está pronto para retomar o seu protagonismo na luta contra a crise climática, protegendo todos os nossos biomas, sobretudo a Floresta Amazônica.  Em nosso governo, fomos capazes de reduzir em 80% o desmatamento na Amazônia. Agora, vamos lutar pelo desmatamento zero."
lula,"Vamos re-industrializar o Brasil, investir na economia verde e digital, apoiar a criatividade dos nossos empresários e empreendedores. Queremos exportar também conhecimento."
lula,"Hoje nós estamos dizendo ao mundo que o Brasil está de volta. Que o Brasil é grande demais para ser relegado ao triste papel de pária do mundo. Vamos reconquistar a credibilidade, a previsibilidade e a estabilidade do país, para que os investidores retomem  a confiança no Brasil."
lula,"Nas minhas viagens internacionais, o que mais escuto é que o mundo sente saudade do Brasil. Saudade daquele Brasil soberano, que falava de igual para igual com os países mais ricos e poderosos. E que ao mesmo tempo contribuía para o desenvolvimento dos países mais pobres."
lula,"As grandes decisões políticas que impactem as vidas de 215 milhões de brasileiros não serão tomadas em sigilo, na calada da noite, mas após um amplo diálogo com a sociedade. Acredito que os principais problemas possam ser resolvidos com  diálogo, e não com força bruta."
lula,"Vamos retomar o diálogo com os governadores e os prefeitos, para definirmos juntos as obras prioritárias para cada população. Não  interessa o partido. Nosso compromisso será sempre com melhoria de vida da população de cada estado, de cada município deste país."
lula,"É mais do que urgente retomar o diálogo entre o povo e o governo. Por isso vamos trazer de volta as conferências nacionais. Para que os interessados elejam suas prioridades, e apresentem ao governo sugestões de políticas públicas para cada área."
lula,"É preciso retomar o diálogo com o Legislativo e Judiciário. Sem tentativas de exorbitar, intervir, controlar, cooptar, mas buscando reconstruir a convivência harmoniosa e republicana entre os três poderes. A normalidade democrática está consagrada na Constituição."
lula,"O Brasil não pode mais conviver com esse imenso fosso sem fundo, esse muro de concreto e desigualdade que separa o Brasil em partes desiguais que não se reconhecem. Este país precisa se reconhecer. Precisa se reencontrar consigo mesmo."
lula,"Nosso compromisso mais urgente é acabar outra vez com a fome. Não podemos aceitar como normal que milhões de homens, mulheres e crianças neste país não tenham o que comer, ou que consumam menos calorias e proteínas do que o necessário."
lula,"É preciso reconstruir a própria alma deste país. Recuperar a generosidade, a solidariedade, o respeito às diferenças e o amor ao próximo. Trazer de volta a alegria de sermos brasileiros, e o orgulho que sempre tivemos do verde-amarelo e da bandeira do nosso país."
lula,"O desafio é imenso. É preciso reconstruir este país em todas as suas dimensões. Na política, na economia, na gestão pública, na harmonia institucional, nas relações internacionais e, sobretudo, no cuidado com os mais necessitados."
lula,"Este país precisa de paz e de união. Esse povo não quer mais brigar. É hora de baixar as armas, que jamais deveriam ter sido empunhadas. Armas matam. E nós escolhemos a vida."
lula,"A partir de 1º de janeiro de 2023 vou governar para 215 milhões de brasileiros, e não apenas para aqueles que votaram em mim. Não existem dois Brasis. Somo um único país, um único povo, uma grande nação."
lula,"A roda da economia vai voltar a girar com os pobres fazendo parte do orçamento. Com apoio aos pequenos e médios produtores rurais, responsáveis por 70% dos alimentos que chegam às nossas mesas. Com todos os incentivos possíveis aos micros e pequenos empreendedores."
lula,"O povo brasileiro quer viver bem, comer bem, morar bem. Quer um bom emprego, um salário reajustado sempre acima da inflação, quer ter saúde e educação públicas de qualidade.  Quer liberdade religiosa. Quer  livros em vez de armas. O povo brasileiro quer ter de volta a esperança."
lula,O povo brasileiro mostrou hoje que deseja mais do que exercer o direito sagrado de escolher quem vai governar a sua vida. Ele quer participar ativamente das decisões do governo.
lula,"Neste 30 de outubro histórico, a maioria do povo brasileiro deixou bem claro que deseja mais – e não menos democracia."
lula,"Esta não é uma vitória minha, nem do PT, nem dos partidos que me apoiaram nessa campanha. É a vitória de um imenso movimento democrático que se formou, acima dos partidos políticos, dos interesses pessoais e das ideologias, para que a democracia saísse vencedora."
lula,"Chegamos ao final de uma das mais importantes eleições da nossa história. Uma eleição que colocou frente a frente dois projetos opostos de país, e que hoje tem um único e grande vencedor: o povo brasileiro."
lula,"Considero que tive um processo de ressureição na política brasileira. Tentaram me enterrar vivo, e agora estou aqui, para governar o país. Em uma situação muito difícil, mas tenho certeza que com a ajuda do povo vamos encontrar uma saída e restabelecer a paz."
lula,"Sempre achei que Deus foi muito generoso comigo, para sair de onde eu sai e chegar onde eu cheguei. Sobretudo nesse momento, que não enfrentamos um candidato, enfrentamos a máquina do estado colocada a serviço do candidato da situação."
lula,"Pronunciamento do presidente eleito do Brasil, Luiz InácioLuladaSilva https://t.co/sz0Kx6FvyD"
lula,📸: @ricardostuckert
lula,Democracia. https://t.co/zvnBbnQ3HG
lula,Vote pelo seu amanhã. Pelo amanhã de todos nós. Vote 13. Boa noite. https://t.co/3WfqpuSblR
lula,"A cada evento que fizemos, cada ato e caminhada, vimos a esperança no olho das pessoas. Chegamos até aqui do lado da verdade e com a fé de que nosso país pode viver dias melhores. Amanhã, vote 13. Por amor pelo Brasil. #BrasilDaEsperança

📸: @ricardostuckert https://t.co/YM0Xd6CcbS"
